9.181022811323238247e-03
1.835249016815589107e-01
2.089455876850584148e-01
3.400652270188370685e-01
3.201073326450085688e-01
3.740144117178371141e-01
4.280489848979961431e-01
4.539209645012112770e-01
4.446318641207770428e-01
4.233566465162425518e-01
3.832087555163740111e-01
4.269099839580300371e-01
4.834176059867760777e-01
4.000793525030344466e-01
4.381532198047641269e-01
4.069277938202857103e-01
4.313059773649533524e-01
4.304861895551193030e-01
4.294785709851607902e-01
4.240647330870261911e-01
4.955661395765195709e-01
4.181272410617376534e-01
4.286187815412382252e-01
5.239690666254149809e-01
5.204508021368515758e-01
4.245823724582307723e-01
4.274685687059294747e-01
4.700963333290653634e-01
4.694980223308826139e-01
3.558444478282085099e-01
3.532048277372996092e-01
4.448100822587945924e-01
3.786363122694698102e-01
3.625118528983462540e-01
3.986894041536683808e-01
4.182064568126842019e-01
4.034857212981755037e-01
4.041327153158788543e-01
4.037298923356575919e-01
4.414007973650035943e-01
4.241817791405724236e-01
4.553604869221441476e-01
4.251118308744948338e-01
4.433233943664360299e-01
4.788572283679421449e-01
4.657880716654121400e-01
4.705532948318804087e-01
4.737894659575199729e-01
5.081119038938163301e-01
5.075296758793248486e-01
4.364903791228808561e-01
4.641457956915409078e-01
4.529429396845874867e-01
4.498437826661685901e-01
4.833625814803448884e-01
4.625714107551844312e-01
4.797156787274937662e-01
4.702221325835466148e-01
4.687862941782688364e-01
4.593482082290192836e-01
4.681808748863866554e-01
4.662117286139021433e-01
4.719770024977537615e-01
4.715527047820132212e-01
4.736396182522619180e-01
4.817199437616236923e-01
4.849952151966697711e-01
4.672039501164372277e-01
4.718490846023121188e-01
4.779329556541109802e-01
4.819704242750926793e-01
4.767052544030456751e-01
4.743233956807436646e-01
4.804522366903684061e-01
4.807069204127664142e-01
4.779227241181939756e-01
4.762925118558448689e-01
4.725417709430380087e-01
4.915321171645765652e-01
4.711198343520899279e-01
4.609059469815672827e-01
4.694097705648357932e-01
4.765910318009425883e-01
4.774235294496817494e-01
4.779780324938187053e-01
4.742995296384694970e-01
4.744412923702649998e-01
4.699722674441866865e-01
4.794616722118772989e-01
4.569370263403350063e-01
4.771305589518484713e-01
4.631376972602097575e-01
4.612531831765893098e-01
4.740452362270083930e-01
4.700931284595384896e-01
4.834454086109357118e-01
4.782753572836513922e-01
4.786032199989353475e-01
4.767247828007873389e-01
4.620671153155112010e-01
4.720870203254851072e-01
4.753505917715988849e-01
4.888555346549600111e-01
4.698072882274271223e-01
4.743040298118891274e-01
4.862589099345976940e-01
4.758909396489336419e-01
4.822091258338291331e-01
4.774554238428199704e-01
4.760651811524004851e-01
4.711287960377023021e-01
4.757152507244358230e-01
4.740458382517015457e-01
4.690290200355801131e-01
4.805251727512032112e-01
4.643464023623370962e-01
4.645100109818693923e-01
4.760078783118940060e-01
4.748421555435372032e-01
4.694244797686003556e-01
5.010619784927972109e-01
4.441173232071793930e-01
4.458354143633161959e-01
4.443817850287763993e-01
4.495198830936341650e-01
4.462208563102597059e-01
4.372816629076753392e-01
4.387249593527067781e-01
4.432078968852365408e-01
4.465560188658374008e-01
4.327420767576591332e-01
4.416114595926726727e-01
4.426099965726057461e-01
4.460276881406260996e-01
4.439262033244416039e-01
4.417864202765934278e-01
4.381563509344091889e-01
4.397991046156116690e-01
4.515774436989080098e-01
4.342581893106050583e-01
4.409981410308368432e-01
4.423600216939970187e-01
4.498692591658111084e-01
4.454141939804001638e-01
4.622839268274808178e-01
